            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2428153.000000000, A.D. 1935-Dec-16 12:00:00.0000,  1.413080317315315E+07,  1.472346689117442E+08,  2.226058904655278E+04,
2428184.000000000, A.D. 1936-Jan-16 12:00:00.0000, -6.471718895433302E+07,  1.328668315270505E+08,  2.014554356633872E+04,
2428215.000000000, A.D. 1936-Feb-16 12:00:00.0000, -1.247512086394370E+08,  8.001942903800467E+07,  1.245551027853414E+04,
2428244.000000000, A.D. 1936-Mar-16 12:00:00.0000, -1.486700607239668E+08,  9.471765278771540E+06,  2.634735323523171E+03,
2428275.000000000, A.D. 1936-Apr-16 12:00:00.0000, -1.336680304038771E+08, -6.795310074237625E+07, -7.826530388880521E+03,
2428305.000000000, A.D. 1936-May-16 12:00:00.0000, -8.405357143520346E+07, -1.251874540067627E+08, -1.477372963288426E+04,
2428336.000000000, A.D. 1936-Jun-16 12:00:00.0000, -1.070711247585314E+07, -1.509261223421695E+08, -1.661910683723539E+04,
2428366.000000000, A.D. 1936-Jul-16 12:00:00.0000,  6.317643978585032E+07, -1.375173397956366E+08, -1.271544041225314E+04,
2428397.000000000, A.D. 1936-Aug-16 12:00:00.0000,  1.227706149372649E+08, -8.769029445728874E+07, -3.618180648002774E+03,
2428428.000000000, A.D. 1936-Sep-16 12:00:00.0000,  1.493583759452282E+08, -1.421988053221835E+07,  8.269828631261364E+03,
2428458.000000000, A.D. 1936-Oct-16 12:00:00.0000,  1.360838126936679E+08,  6.090527806272674E+07,  1.966079322631657E+04,
2428489.000000000, A.D. 1936-Nov-16 12:00:00.0000,  8.482671304316495E+07,  1.215970586224292E+08,  2.832688386506587E+04,
2428519.000000000, A.D. 1936-Dec-16 12:00:00.0000,  1.180739402317041E+07,  1.473624621710051E+08,  3.173154306925833E+04,
2428550.000000000, A.D. 1937-Jan-16 12:00:00.0000, -6.685210933215372E+07,  1.319500440816892E+08,  2.924070599515736E+04,
2428581.000000000, A.D. 1937-Feb-16 12:00:00.0000, -1.261886645986665E+08,  7.831197408446920E+07,  2.180938941800594E+04,
2428609.000000000, A.D. 1937-Mar-16 12:00:00.0000, -1.490076671465072E+08,  1.003811219504960E+07,  1.259778223876841E+04,
2428640.000000000, A.D. 1937-Apr-16 12:00:00.0000, -1.343404891136764E+08, -6.747452286660132E+07,  2.950429231874645E+03,
2428670.000000000, A.D. 1937-May-16 12:00:00.0000, -8.496969215976106E+07, -1.249420645354101E+08, -3.499860909461975E+03,
2428701.000000000, A.D. 1937-Jun-16 12:00:00.0000, -1.172985834925278E+07, -1.510108592044723E+08, -5.337309744693339E+03,
2428731.000000000, A.D. 1937-Jul-16 12:00:00.0000,  6.221350971185094E+07, -1.379345169346360E+08, -1.888346486121416E+03,
2428762.000000000, A.D. 1937-Aug-16 12:00:00.0000,  1.220211139953302E+08, -8.838218486453578E+07,  6.349277796097100E+03,
2428793.000000000, A.D. 1937-Sep-16 12:00:00.0000,  1.489276796208895E+08, -1.505214326251788E+07,  1.754546308508795E+04,
2428823.000000000, A.D. 1937-Oct-16 12:00:00.0000,  1.359885791707136E+08,  6.010352537568177E+07,  2.866776769362018E+04,
2428854.000000000, A.D. 1937-Nov-16 12:00:00.0000,  8.501550131759553E+07,  1.209929199968594E+08,  3.754551800445467E+04,
2428884.000000000, A.D. 1937-Dec-16 12:00:00.0000,  1.212993245098514E+07,  1.470638201008377E+08,  4.128417065740377E+04,
2428915.000000000, A.D. 1938-Jan-16 12:00:00.0000, -6.658013553707962E+07,  1.319912536822558E+08,  3.922954040329903E+04,
2428946.000000000, A.D. 1938-Feb-16 12:00:00.0000, -1.261469786169851E+08,  7.860921404309301E+07,  3.174108734848723E+04,
2428974.000000000, A.D. 1938-Mar-16 12:00:00.0000, -1.492633612769107E+08,  1.041966253835426E+07,  2.245411920955265E+04,
2429005.000000000, A.D. 1938-Apr-16 12:00:00.0000, -1.349323799722935E+08, -6.717565807906705E+07,  1.211208013878763E+04,
2429035.000000000, A.D. 1938-May-16 12:00:00.0000, -8.580416979844657E+07, -1.248792994817874E+08,  4.969978733249009E+03,
2429066.000000000, A.D. 1938-Jun-16 12:00:00.0000, -1.266837061093790E+07, -1.512872756692151E+08,  2.525093692317605E+03,
2429096.000000000, A.D. 1938-Jul-16 12:00:00.0000,  6.134254979368810E+07, -1.385500139277871E+08,  5.765231769703329E+03,
2429127.000000000, A.D. 1938-Aug-16 12:00:00.0000,  1.213792700619509E+08, -8.927818553734232E+07,  1.417757706924900E+04,
2429158.000000000, A.D. 1938-Sep-16 12:00:00.0000,  1.486249265242006E+08, -1.608478303313503E+07,  2.563996795688756E+04,
2429188.000000000, A.D. 1938-Oct-16 12:00:00.0000,  1.360374232924660E+08,  5.911186194040903E+07,  3.666348820529878E+04,
2429219.000000000, A.D. 1938-Nov-16 12:00:00.0000,  8.535844999843754E+07,  1.202172302562713E+08,  4.497339405973256E+04,
2429249.000000000, A.D. 1938-Dec-16 12:00:00.0000,  1.260879517500251E+07,  1.466063058183835E+08,  4.788777311400324E+04,
2429280.000000000, A.D. 1939-Jan-16 12:00:00.0000, -6.615706129757595E+07,  1.318787991111922E+08,  4.488663727512956E+04,
2429311.000000000, A.D. 1939-Feb-16 12:00:00.0000, -1.259537817863883E+08,  7.874709530516466E+07,  3.693019643461704E+04,
2429339.000000000, A.D. 1939-Mar-16 12:00:00.0000, -1.493589401489544E+08,  1.064403064944051E+07,  2.750031537280139E+04,
2429370.000000000, A.D. 1939-Apr-16 12:00:00.0000, -1.353485119292562E+08, -6.703782125743829E+07,  1.732697917990759E+04,
2429400.000000000, A.D. 1939-May-16 12:00:00.0000, -8.644517771974227E+07, -1.249709198522439E+08,  1.037579201757908E+04,
2429431.000000000, A.D. 1939-Jun-16 12:00:00.0000, -1.339520228834814E+07, -1.517031980657687E+08,  8.114109103903174E+03,
2429461.000000000, A.D. 1939-Jul-16 12:00:00.0000,  6.069103490798478E+07, -1.392879516544572E+08,  1.100699515618384E+04,
2429492.000000000, A.D. 1939-Aug-16 12:00:00.0000,  1.209568703461604E+08, -9.027770028074732E+07,  1.848582317310572E+04,
2429523.000000000, A.D. 1939-Sep-16 12:00:00.0000,  1.485337418729793E+08, -1.720837192365425E+07,  2.854589087465964E+04,
2429553.000000000, A.D. 1939-Oct-16 12:00:00.0000,  1.362923081170937E+08,  5.803487879360291E+07,  3.843352538932487E+04,
2429584.000000000, A.D. 1939-Nov-16 12:00:00.0000,  8.590307720278773E+07,  1.193565653484354E+08,  4.598069429114461E+04,
2429614.000000000, A.D. 1939-Dec-16 12:00:00.0000,  1.329366089142412E+07,  1.460665453046913E+08,  4.872160214016587E+04,
2429645.000000000, A.D. 1940-Jan-16 12:00:00.0000, -6.551415289940730E+07,  1.316895985279208E+08,  4.597045143570006E+04,
2429676.000000000, A.D. 1940-Feb-16 12:00:00.0000, -1.255247444029254E+08,  7.882573553861549E+07,  3.824219114790857E+04,
2429705.000000000, A.D. 1940-Mar-16 12:00:00.0000, -1.494324088208391E+08,  8.247669585617188E+06,  2.830699891450722E+04,
2429736.000000000, A.D. 1940-Apr-16 12:00:00.0000, -1.344098823795747E+08, -6.922666269759455E+07,  1.777121479421854E+04,
2429766.000000000, A.D. 1940-May-16 12:00:00.0000, -8.476570980900587E+07, -1.265184395896937E+08,  1.016476537660509E+04,
2429797.000000000, A.D. 1940-Jun-16 12:00:00.0000, -1.137657608845245E+07, -1.523170353126734E+08,  6.895888950020075E+03,
2429827.000000000, A.D. 1940-Jul-16 12:00:00.0000,  6.256126776516333E+07, -1.389663712936577E+08,  9.046326924368739E+03,
2429858.000000000, A.D. 1940-Aug-16 12:00:00.0000,  1.222239495212989E+08, -8.919396212027442E+07,  1.600006556148827E+04,
2429889.000000000, A.D. 1940-Sep-16 12:00:00.0000,  1.488948224440038E+08, -1.576757089413669E+07,  2.595161631994881E+04,
2429919.000000000, A.D. 1940-Oct-16 12:00:00.0000,  1.357091707187223E+08,  5.933350509066992E+07,  3.563571699162945E+04,
2429950.000000000, A.D. 1940-Nov-16 12:00:00.0000,  8.454551940210222E+07,  1.200194116187394E+08,  4.288507650233805E+04,
2429980.000000000, A.D. 1940-Dec-16 12:00:00.0000,  1.160660117392525E+07,  1.457980777810549E+08,  4.493804548522830E+04,
2430011.000000000, A.D. 1941-Jan-16 12:00:00.0000, -6.698694270521683E+07,  1.304121425187670E+08,  4.111233228741586E+04,
2430042.000000000, A.D. 1941-Feb-16 12:00:00.0000, -1.262830145716336E+08,  7.679855522785376E+07,  3.222357543035224E+04,
2430070.000000000, A.D. 1941-Mar-16 12:00:00.0000, -1.490765561970344E+08,  8.526944977689490E+06,  2.217263453469798E+04,
2430101.000000000, A.D. 1941-Apr-16 12:00:00.0000, -1.343871095502011E+08, -6.900103920146182E+07,  1.114778152845055E+04,
2430131.000000000, A.D. 1941-May-16 12:00:00.0000, -8.498214319020501E+07, -1.265027992198245E+08,  3.474472420901060E+03,
2430162.000000000, A.D. 1941-Jun-16 12:00:00.0000, -1.168875784788372E+07, -1.526162362086149E+08,  4.505474649667740E+02,
2430192.000000000, A.D. 1941-Jul-16 12:00:00.0000,  6.232662381535210E+07, -1.395783026539450E+08,  2.597092117197812E+03,
2430223.000000000, A.D. 1941-Aug-16 12:00:00.0000,  1.222271774863375E+08, -9.005413040655686E+07,  9.321929859548807E+03,
2430254.000000000, A.D. 1941-Sep-16 12:00:00.0000,  1.492383090121664E+08, -1.672985209854492E+07,  1.850456832967792E+04,
2430284.000000000, A.D. 1941-Oct-16 12:00:00.0000,  1.363996096420006E+08,  5.844356474581787E+07,  2.728508974292874E+04,
2430315.000000000, A.D. 1941-Nov-16 12:00:00.0000,  8.551960669513887E+07,  1.193755237138047E+08,  3.347719736707211E+04,
2430345.000000000, A.D. 1941-Dec-16 12:00:00.0000,  1.270589539528452E+07,  1.454993379459041E+08,  3.494409466042370E+04,
2430376.000000000, A.D. 1942-Jan-16 12:00:00.0000, -6.595294717726891E+07,  1.304840257467192E+08,  3.102953786261380E+04,
2430407.000000000, A.D. 1942-Feb-16 12:00:00.0000, -1.254851003111143E+08,  7.714847916315506E+07,  2.260853024503216E+04,
2430435.000000000, A.D. 1942-Mar-16 12:00:00.0000, -1.485773110038537E+08,  8.991346371176494E+06,  1.263277854300616E+04,
2430466.000000000, A.D. 1942-Apr-16 12:00:00.0000, -1.342183866067423E+08, -6.859327489185956E+07,  2.023977138608694E+03,
2430496.000000000, A.D. 1942-May-16 12:00:00.0000, -8.505018085190260E+07, -1.262975930844398E+08, -5.800446607798338E+03,
2430527.000000000, A.D. 1942-Jun-16 12:00:00.0000, -1.185410021764724E+07, -1.527072553738551E+08, -9.534494369663298E+03,
2430557.000000000, A.D. 1942-Jul-16 12:00:00.0000,  6.222590288219807E+07, -1.399639522607197E+08, -8.242394607573748E+03,
2430588.000000000, A.D. 1942-Aug-16 12:00:00.0000,  1.223401522618146E+08, -9.067220372563587E+07, -2.496621994186193E+03,
2430619.000000000, A.D. 1942-Sep-16 12:00:00.0000,  1.496630361839598E+08, -1.744720478330604E+07,  6.186916331876069E+03,
2430649.000000000, A.D. 1942-Oct-16 12:00:00.0000,  1.371506583688743E+08,  5.779142340112945E+07,  1.495224653856829E+04,
2430680.000000000, A.D. 1942-Nov-16 12:00:00.0000,  8.654311152672675E+07,  1.189534688182876E+08,  2.163978949208558E+04,
2430710.000000000, A.D. 1942-Dec-16 12:00:00.0000,  1.385359134827418E+07,  1.454121812940933E+08,  2.349284398341179E+04,
2430741.000000000, A.D. 1943-Jan-16 12:00:00.0000, -6.486518283769627E+07,  1.307640011059640E+08,  1.978350908602029E+04,
2430772.000000000, A.D. 1943-Feb-16 12:00:00.0000, -1.246336687017059E+08,  7.771347902987477E+07,  1.102555901121721E+04,
2430800.000000000, A.D. 1943-Mar-16 12:00:00.0000, -1.480326194231356E+08,  9.672478466870619E+06,  9.395847818213515E+02,
2430831.000000000, A.D. 1943-Apr-16 12:00:00.0000, -1.340173106197451E+08, -6.795536255222052E+07, -1.033761643084511E+04,
2430861.000000000, A.D. 1943-May-16 12:00:00.0000, -8.510586775224337E+07, -1.258550878410980E+08, -1.848838138873875E+04,
2430892.000000000, A.D. 1943-Jun-16 12:00:00.0000, -1.203479739697543E+07, -1.525626489361496E+08, -2.219920954094827E+04,
2430922.000000000, A.D. 1943-Jul-16 12:00:00.0000,  6.208913501924254E+07, -1.401255549701353E+08, -2.056582067898661E+04,
2430953.000000000, A.D. 1943-Aug-16 12:00:00.0000,  1.224057541628827E+08, -9.108633398301825E+07, -1.415832210734859E+04,
2430984.000000000, A.D. 1943-Sep-16 12:00:00.0000,  1.500431345948089E+08, -1.797504178873144E+07, -5.168948140840046E+03,
2431014.000000000, A.D. 1943-Oct-16 12:00:00.0000,  1.378603138323603E+08,  5.732809767255868E+07,  3.341986253995448E+03,
2431045.000000000, A.D. 1943-Nov-16 12:00:00.0000,  8.752480188452685E+07,  1.187300447527351E+08,  9.417809827923775E+03,
2431075.000000000, A.D. 1943-Dec-16 12:00:00.0000,  1.494905410567964E+07,  1.455312211405827E+08,  1.089822838571668E+04,
2431106.000000000, A.D. 1944-Jan-16 12:00:00.0000, -6.384547987366691E+07,  1.312549114885524E+08,  7.074851593099535E+03,
2431137.000000000, A.D. 1944-Feb-16 12:00:00.0000, -1.238662500709808E+08,  7.848574581940322E+07, -1.165170274980366E+03,
2431166.000000000, A.D. 1944-Mar-16 12:00:00.0000, -1.477950959726896E+08,  7.981564388582999E+06, -1.104986115109874E+04,
2431197.000000000, A.D. 1944-Apr-16 12:00:00.0000, -1.328054425593135E+08, -6.943244817943366E+07, -2.119030754504725E+04,
2431227.000000000, A.D. 1944-May-16 12:00:00.0000, -8.318582832731214E+07, -1.266855029649802E+08, -2.844516074054688E+04,
2431258.000000000, A.D. 1944-Jun-16 12:00:00.0000, -9.803975494102444E+06, -1.524589148518053E+08, -3.160980707906932E+04,
2431288.000000000, A.D. 1944-Jul-16 12:00:00.0000,  6.414730812117327E+07, -1.390816370115244E+08, -3.004624791318178E+04,
2431319.000000000, A.D. 1944-Aug-16 12:00:00.0000,  1.238408476005473E+08, -8.926874637010854E+07, -2.427790667274967E+04,
2431350.000000000, A.D. 1944-Sep-16 12:00:00.0000,  1.505458210091975E+08, -1.578178274470916E+07, -1.584475192949083E+04,
2431380.000000000, A.D. 1944-Oct-16 12:00:00.0000,  1.373865550963493E+08,  5.939295538510800E+07, -7.344593971170485E+03,
2431411.000000000, A.D. 1944-Nov-16 12:00:00.0000,  8.623547111809595E+07,  1.201690266944361E+08, -8.209229117408395E+02,
2431441.000000000, A.D. 1944-Dec-16 12:00:00.0000,  1.329138598422855E+07,  1.460398604087927E+08,  1.277611356675625E+03,
2431472.000000000, A.D. 1945-Jan-16 12:00:00.0000, -6.532985151523647E+07,  1.307450313640115E+08, -1.713691089197993E+03,
2431503.000000000, A.D. 1945-Feb-16 12:00:00.0000, -1.246681815449283E+08,  7.720979617372197E+07, -9.475735334672034E+03,
2431531.000000000, A.D. 1945-Mar-16 12:00:00.0000, -1.475100801156725E+08,  9.000572320928888E+06, -1.878066126513295E+04,
2431562.000000000, A.D. 1945-Apr-16 12:00:00.0000, -1.328717526927463E+08, -6.847869739113452E+07, -2.903106341520324E+04,
2431592.000000000, A.D. 1945-May-16 12:00:00.0000, -8.351198745804960E+07, -1.259440686155827E+08, -3.633769002841413E+04,
2431623.000000000, A.D. 1945-Jun-16 12:00:00.0000, -1.025373647897452E+07, -1.520263460427577E+08, -3.954060401797295E+04,
2431653.000000000, A.D. 1945-Jul-16 12:00:00.0000,  6.373882296209327E+07, -1.389607276642280E+08, -3.769069585915655E+04,
2431684.000000000, A.D. 1945-Aug-16 12:00:00.0000,  1.236251612378919E+08, -8.940048971048468E+07, -3.130897609036788E+04,
2431715.000000000, A.D. 1945-Sep-16 12:00:00.0000,  1.506260856016175E+08, -1.603140358240182E+07, -2.217052300731558E+04,
2431745.000000000, A.D. 1945-Oct-16 12:00:00.0000,  1.377780264347809E+08,  5.919521400354940E+07, -1.328430110536888E+04,
2431776.000000000, A.D. 1945-Nov-16 12:00:00.0000,  8.688288122441572E+07,  1.201885887833383E+08, -6.642653916686773E+03,
2431806.000000000, A.D. 1945-Dec-16 12:00:00.0000,  1.404594420818508E+07,  1.463803936912483E+08, -4.658407056644559E+03,
2431837.000000000, A.D. 1946-Jan-16 12:00:00.0000, -6.464982109390618E+07,  1.314387848099522E+08, -7.945374947398901E+03,
2431868.000000000, A.D. 1946-Feb-16 12:00:00.0000, -1.242388409061973E+08,  7.817512079164185E+07, -1.559062534454837E+04,
2431896.000000000, A.D. 1946-Mar-16 12:00:00.0000, -1.473984372745191E+08,  1.006651802501079E+07, -2.433673601460457E+04,
2431927.000000000, A.D. 1946-Apr-16 12:00:00.0000, -1.331198909521065E+08, -6.747663110700420E+07, -3.374381180972606E+04,
2431957.000000000, A.D. 1946-May-16 12:00:00.0000, -8.402880153804111E+07, -1.251619892209703E+08, -4.017897857738286E+04,
2431988.000000000, A.D. 1946-Jun-16 12:00:00.0000, -1.090375805221351E+07, -1.515693196383684E+08, -4.239560657040775E+04,
2432018.000000000, A.D. 1946-Jul-16 12:00:00.0000,  6.312715650209252E+07, -1.388327901678616E+08, -3.999658134578913E+04,
2432049.000000000, A.D. 1946-Aug-16 12:00:00.0000,  1.232116746132456E+08, -8.954634179593448E+07, -3.348148299696296E+04,
2432080.000000000, A.D. 1946-Sep-16 12:00:00.0000,  1.505222933778904E+08, -1.630952600587393E+07, -2.470320229491405E+04,
2432110.000000000, A.D. 1946-Oct-16 12:00:00.0000,  1.379983382342241E+08,  5.896357661056468E+07, -1.610336844804883E+04,
2432141.000000000, A.D. 1946-Nov-16 12:00:00.0000,  8.736786313901448E+07,  1.201799738947447E+08, -9.601665338002145E+03,
2432171.000000000, A.D. 1946-Dec-16 12:00:00.0000,  1.463524254097673E+07,  1.466964006766175E+08, -7.267345052517951E+03,
2432202.000000000, A.D. 1947-Jan-16 12:00:00.0000, -6.414931675178612E+07,  1.321044245972279E+08, -9.603370930574834E+03,
2432233.000000000, A.D. 1947-Feb-16 12:00:00.0000, -1.240001546940596E+08,  7.909431504191487E+07, -1.615063409878686E+04,
2432261.000000000, A.D. 1947-Mar-16 12:00:00.0000, -1.474753401581352E+08,  1.107465413524583E+07, -2.431358897268306E+04,
2432292.000000000, A.D. 1947-Apr-16 12:00:00.0000, -1.335496225639876E+08, -6.655075437337010E+07, -3.305275185294822E+04,
2432322.000000000, A.D. 1947-May-16 12:00:00.0000, -8.471578765324707E+07, -1.244639780226548E+08, -3.924160177839547E+04,
2432353.000000000, A.D. 1947-Jun-16 12:00:00.0000, -1.170998298496280E+07, -1.511983354189398E+08, -4.165733820142597E+04,
2432383.000000000, A.D. 1947-Jul-16 12:00:00.0000,  6.236583108803630E+07, -1.387888519123576E+08, -3.937312024748325E+04,
2432414.000000000, A.D. 1947-Aug-16 12:00:00.0000,  1.226502339992889E+08, -8.977107898691297E+07, -3.283449150444567E+04,
2432445.000000000, A.D. 1947-Sep-16 12:00:00.0000,  1.502638406897440E+08, -1.666586313678017E+07, -2.350496716044750E+04,
2432475.000000000, A.D. 1947-Oct-16 12:00:00.0000,  1.380581265219061E+08,  5.864599536251579E+07, -1.427405373953655E+04,
2432506.000000000, A.D. 1947-Nov-16 12:00:00.0000,  8.768683234420218E+07,  1.200712049983433E+08, -7.018758302561939E+03,
2432536.000000000, A.D. 1947-Dec-16 12:00:00.0000,  1.506201522885569E+07,  1.468992854212271E+08, -4.299761583156884E+03,
2432567.000000000, A.D. 1948-Jan-16 12:00:00.0000, -6.380004773244635E+07,  1.326439242000331E+08, -6.656616317473352E+03,
2432598.000000000, A.D. 1948-Feb-16 12:00:00.0000, -1.238973235229600E+08,  7.988314124495135E+07, -1.354400309531763E+04,
2432627.000000000, A.D. 1948-Mar-16 12:00:00.0000, -1.479040941663369E+08,  9.374709331054986E+06, -2.197547250952385E+04,
2432658.000000000, A.D. 1948-Apr-16 12:00:00.0000, -1.329919900016261E+08, -6.806061872775111E+07, -3.079822054721415E+04,
2432688.000000000, A.D. 1948-May-16 12:00:00.0000, -8.344236912887220E+07, -1.253468967704639E+08, -3.655469084557146E+04,
2432719.000000000, A.D. 1948-Jun-16 12:00:00.0000, -1.012338902693180E+07, -1.511624073923999E+08, -3.799938621412218E+04,
2432749.000000000, A.D. 1948-Jul-16 12:00:00.0000,  6.377861948217455E+07, -1.378335470416766E+08, -3.483938113361597E+04,
2432780.000000000, A.D. 1948-Aug-16 12:00:00.0000,  1.234340360960559E+08, -8.807152792706253E+07, -2.762827565981448E+04,
2432811.000000000, A.D. 1948-Sep-16 12:00:00.0000,  1.501161451999738E+08, -1.463006870931484E+07, -1.830921074664779E+04,
2432841.000000000, A.D. 1948-Oct-16 12:00:00.0000,  1.369437904413039E+08,  6.051654385160972E+07, -9.423082511708140E+03,
2432872.000000000, A.D. 1948-Nov-16 12:00:00.0000,  8.577704583819096E+07,  1.212799203073471E+08, -2.803221817515790E+03,
2432902.000000000, A.D. 1948-Dec-16 12:00:00.0000,  1.280360152385680E+07,  1.471517332155972E+08, -3.772050899788737E+02,
2432933.000000000, A.D. 1949-Jan-16 12:00:00.0000, -6.586439255645636E+07,  1.318604294481120E+08, -2.645067656926811E+03,
2432964.000000000, A.D. 1949-Feb-16 12:00:00.0000, -1.252674052254943E+08,  7.832102173655504E+07, -8.842963553216308E+03,
2432992.000000000, A.D. 1949-Mar-16 12:00:00.0000, -1.481739977831380E+08,  1.008844832111761E+07, -1.656856206303183E+04,
2433023.000000000, A.D. 1949-Apr-16 12:00:00.0000, -1.336108252124517E+08, -6.742947349954437E+07, -2.461966512197256E+04,
2433053.000000000, A.D. 1949-May-16 12:00:00.0000, -8.431585468584593E+07, -1.249527185016150E+08, -3.017963218213618E+04,
2433084.000000000, A.D. 1949-Jun-16 12:00:00.0000, -1.111005502933822E+07, -1.511111719907906E+08, -3.200688198571652E+04,
2433114.000000000, A.D. 1949-Jul-16 12:00:00.0000,  6.285384189567439E+07, -1.381247668235818E+08, -2.942108803014457E+04,
2433145.000000000, A.D. 1949-Aug-16 12:00:00.0000,  1.227338488140192E+08, -8.864441977779710E+07, -2.287193136843294E+04,
2433176.000000000, A.D. 1949-Sep-16 12:00:00.0000,  1.497476155839188E+08, -1.533933047598130E+07, -1.379716908270121E+04,
2433206.000000000, A.D. 1949-Oct-16 12:00:00.0000,  1.369172393666650E+08,  5.984740376124121E+07, -4.743167333427817E+03,
2433237.000000000, A.D. 1949-Nov-16 12:00:00.0000,  8.603253361247861E+07,  1.208249649529525E+08,  2.493722558386624E+03,
2433267.000000000, A.D. 1949-Dec-16 12:00:00.0000,  1.318369335815973E+07,  1.470127456445446E+08,  5.405433192081749E+03,
2433298.000000000, A.D. 1950-Jan-16 12:00:00.0000, -6.555142831102436E+07,  1.320631986782809E+08,  3.425851136513054E+03,
2433329.000000000, A.D. 1950-Feb-16 12:00:00.0000, -1.251947600380061E+08,  7.877015317340726E+07, -3.024065699469298E+03,
2433357.000000000, A.D. 1950-Mar-16 12:00:00.0000, -1.484015199635744E+08,  1.061987653600620E+07, -1.071642528268090E+04,
2433388.000000000, A.D. 1950-Apr-16 12:00:00.0000, -1.341687268515053E+08, -6.699211078585370E+07, -1.937566689801961E+04,
2433418.000000000, A.D. 1950-May-16 12:00:00.0000, -8.510667527975978E+07, -1.247526140162567E+08, -2.537805989968777E+04,
2433449.000000000, A.D. 1950-Jun-16 12:00:00.0000, -1.199300112415789E+07, -1.512411756484321E+08, -2.751885377269238E+04,
2433479.000000000, A.D. 1950-Jul-16 12:00:00.0000,  6.204040572633699E+07, -1.385804772060576E+08, -2.502770365098864E+04,
2433510.000000000, A.D. 1950-Aug-16 12:00:00.0000,  1.221408897330810E+08, -8.936395251306732E+07, -1.831510292007774E+04,
2433541.000000000, A.D. 1950-Sep-16 12:00:00.0000,  1.494748251186743E+08, -1.618799756440032E+07, -9.222971490954049E+03,
2433571.000000000, A.D. 1950-Oct-16 12:00:00.0000,  1.369801633781273E+08,  5.903564217445865E+07, -5.509463123008609E+02,
2433602.000000000, A.D. 1950-Nov-16 12:00:00.0000,  8.637861209600978E+07,  1.202146951577419E+08,  5.924070531047881E+03,
2433632.000000000, A.D. 1950-Dec-16 12:00:00.0000,  1.366697399272850E+07,  1.467096488670564E+08,  8.184424128659070E+03,
2433663.000000000, A.D. 1951-Jan-16 12:00:00.0000, -6.511261606213529E+07,  1.320992718393578E+08,  5.698152996227145E+03,
2433694.000000000, A.D. 1951-Feb-16 12:00:00.0000, -1.249751501956141E+08,  7.906414179010609E+07, -7.473318787738681E+02,
2433722.000000000, A.D. 1951-Mar-16 12:00:00.0000, -1.484735961511063E+08,  1.100621416399105E+07, -8.481563322337344E+03,
2433753.000000000, A.D. 1951-Apr-16 12:00:00.0000, -1.345645243652440E+08, -6.667792139183109E+07, -1.678019319123775E+04,
2433783.000000000, A.D. 1951-May-16 12:00:00.0000, -8.573749366445915E+07, -1.246604751520697E+08, -2.256046460764855E+04,
2433814.000000000, A.D. 1951-Jun-16 12:00:00.0000, -1.272515761591565E+07, -1.514708701035077E+08, -2.463583879453689E+04,
2433844.000000000, A.D. 1951-Jul-16 12:00:00.0000,  6.137320745799090E+07, -1.391377464044797E+08, -2.259563107051700E+04,
2433875.000000000, A.D. 1951-Aug-16 12:00:00.0000,  1.216957968650301E+08, -9.019537764138860E+07, -1.689849944344163E+04,
2433906.000000000, A.D. 1951-Sep-16 12:00:00.0000,  1.493645216207237E+08, -1.715554776124533E+07, -9.084742295727134E+03,
2433936.000000000, A.D. 1951-Oct-16 12:00:00.0000,  1.372217692169944E+08,  5.811220062525229E+07, -1.335089295998216E+03,
2433967.000000000, A.D. 1951-Nov-16 12:00:00.0000,  8.691764593313242E+07,  1.195116603345911E+08,  4.703506095416844E+03,
2433997.000000000, A.D. 1951-Dec-16 12:00:00.0000,  1.434632463599822E+07,  1.463330563161174E+08,  7.000089268051088E+03,
2434028.000000000, A.D. 1952-Jan-16 12:00:00.0000, -6.447941439762106E+07,  1.320813107176618E+08,  4.981585708677769E+03,
2434059.000000000, A.D. 1952-Feb-16 12:00:00.0000, -1.245650221395240E+08,  7.931859732735236E+07, -1.105456231083721E+03,
2434088.000000000, A.D. 1952-Mar-16 12:00:00.0000, -1.485716063172325E+08,  8.788129651936131E+06, -9.060242880855687E+03,
2434119.000000000, A.D. 1952-Apr-16 12:00:00.0000, -1.336619077122752E+08, -6.869173216989437E+07, -1.767905431520566E+04,
2434149.000000000, A.D. 1952-May-16 12:00:00.0000, -8.409967866064236E+07, -1.260387669371492E+08, -2.400581043326110E+04,
2434180.000000000, A.D. 1952-Jun-16 12:00:00.0000, -1.074682511190738E+07, -1.519262060984379E+08, -2.689165434726328E+04,
2434210.000000000, A.D. 1952-Jul-16 12:00:00.0000,  6.320923944689210E+07, -1.386617315219470E+08, -2.536967545041442E+04,
2434241.000000000, A.D. 1952-Aug-16 12:00:00.0000,  1.229399230295686E+08, -8.895377693884568E+07, -1.988778850620613E+04,
2434272.000000000, A.D. 1952-Sep-16 12:00:00.0000,  1.497077911751502E+08, -1.554472102064800E+07, -1.198567679886334E+04,
2434302.000000000, A.D. 1952-Oct-16 12:00:00.0000,  1.366185917028370E+08,  5.959114173810811E+07, -4.327944732941687E+03,
2434333.000000000, A.D. 1952-Nov-16 12:00:00.0000,  8.552884729861066E+07,  1.203653187103707E+08,  1.355197020202875E+03,
2434363.000000000, A.D. 1952-Dec-16 12:00:00.0000,  1.261526550092249E+07,  1.462589684630292E+08,  2.906773997910321E+03,
