            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2428153.000000000, A.D. 1935-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428184.000000000, A.D. 1936-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428215.000000000, A.D. 1936-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428244.000000000, A.D. 1936-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428275.000000000, A.D. 1936-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428305.000000000, A.D. 1936-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428336.000000000, A.D. 1936-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428366.000000000, A.D. 1936-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428397.000000000, A.D. 1936-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428428.000000000, A.D. 1936-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428458.000000000, A.D. 1936-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428489.000000000, A.D. 1936-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428519.000000000, A.D. 1936-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428550.000000000, A.D. 1937-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428581.000000000, A.D. 1937-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428609.000000000, A.D. 1937-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428640.000000000, A.D. 1937-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428670.000000000, A.D. 1937-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428701.000000000, A.D. 1937-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428731.000000000, A.D. 1937-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428762.000000000, A.D. 1937-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428793.000000000, A.D. 1937-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428823.000000000, A.D. 1937-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428854.000000000, A.D. 1937-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428884.000000000, A.D. 1937-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428915.000000000, A.D. 1938-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428946.000000000, A.D. 1938-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2428974.000000000, A.D. 1938-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429005.000000000, A.D. 1938-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429035.000000000, A.D. 1938-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429066.000000000, A.D. 1938-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429096.000000000, A.D. 1938-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429127.000000000, A.D. 1938-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429158.000000000, A.D. 1938-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429188.000000000, A.D. 1938-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429219.000000000, A.D. 1938-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429249.000000000, A.D. 1938-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429280.000000000, A.D. 1939-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429311.000000000, A.D. 1939-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429339.000000000, A.D. 1939-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429370.000000000, A.D. 1939-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429400.000000000, A.D. 1939-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429431.000000000, A.D. 1939-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429461.000000000, A.D. 1939-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429492.000000000, A.D. 1939-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429523.000000000, A.D. 1939-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429553.000000000, A.D. 1939-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429584.000000000, A.D. 1939-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429614.000000000, A.D. 1939-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429645.000000000, A.D. 1940-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429676.000000000, A.D. 1940-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429705.000000000, A.D. 1940-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429736.000000000, A.D. 1940-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429766.000000000, A.D. 1940-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429797.000000000, A.D. 1940-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429827.000000000, A.D. 1940-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429858.000000000, A.D. 1940-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429889.000000000, A.D. 1940-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429919.000000000, A.D. 1940-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429950.000000000, A.D. 1940-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2429980.000000000, A.D. 1940-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430011.000000000, A.D. 1941-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430042.000000000, A.D. 1941-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430070.000000000, A.D. 1941-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430101.000000000, A.D. 1941-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430131.000000000, A.D. 1941-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430162.000000000, A.D. 1941-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430192.000000000, A.D. 1941-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430223.000000000, A.D. 1941-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430254.000000000, A.D. 1941-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430284.000000000, A.D. 1941-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430315.000000000, A.D. 1941-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430345.000000000, A.D. 1941-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430376.000000000, A.D. 1942-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430407.000000000, A.D. 1942-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430435.000000000, A.D. 1942-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430466.000000000, A.D. 1942-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430496.000000000, A.D. 1942-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430527.000000000, A.D. 1942-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430557.000000000, A.D. 1942-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430588.000000000, A.D. 1942-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430619.000000000, A.D. 1942-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430649.000000000, A.D. 1942-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430680.000000000, A.D. 1942-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430710.000000000, A.D. 1942-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430741.000000000, A.D. 1943-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430772.000000000, A.D. 1943-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430800.000000000, A.D. 1943-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430831.000000000, A.D. 1943-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430861.000000000, A.D. 1943-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430892.000000000, A.D. 1943-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430922.000000000, A.D. 1943-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430953.000000000, A.D. 1943-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2430984.000000000, A.D. 1943-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431014.000000000, A.D. 1943-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431045.000000000, A.D. 1943-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431075.000000000, A.D. 1943-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431106.000000000, A.D. 1944-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431137.000000000, A.D. 1944-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431166.000000000, A.D. 1944-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431197.000000000, A.D. 1944-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431227.000000000, A.D. 1944-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431258.000000000, A.D. 1944-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431288.000000000, A.D. 1944-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431319.000000000, A.D. 1944-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431350.000000000, A.D. 1944-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431380.000000000, A.D. 1944-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431411.000000000, A.D. 1944-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431441.000000000, A.D. 1944-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431472.000000000, A.D. 1945-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431503.000000000, A.D. 1945-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431531.000000000, A.D. 1945-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431562.000000000, A.D. 1945-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431592.000000000, A.D. 1945-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431623.000000000, A.D. 1945-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431653.000000000, A.D. 1945-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431684.000000000, A.D. 1945-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431715.000000000, A.D. 1945-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431745.000000000, A.D. 1945-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431776.000000000, A.D. 1945-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431806.000000000, A.D. 1945-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431837.000000000, A.D. 1946-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431868.000000000, A.D. 1946-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431896.000000000, A.D. 1946-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431927.000000000, A.D. 1946-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431957.000000000, A.D. 1946-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2431988.000000000, A.D. 1946-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432018.000000000, A.D. 1946-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432049.000000000, A.D. 1946-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432080.000000000, A.D. 1946-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432110.000000000, A.D. 1946-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432141.000000000, A.D. 1946-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432171.000000000, A.D. 1946-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432202.000000000, A.D. 1947-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432233.000000000, A.D. 1947-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432261.000000000, A.D. 1947-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432292.000000000, A.D. 1947-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432322.000000000, A.D. 1947-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432353.000000000, A.D. 1947-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432383.000000000, A.D. 1947-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432414.000000000, A.D. 1947-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432445.000000000, A.D. 1947-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432475.000000000, A.D. 1947-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432506.000000000, A.D. 1947-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432536.000000000, A.D. 1947-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432567.000000000, A.D. 1948-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432598.000000000, A.D. 1948-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432627.000000000, A.D. 1948-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432658.000000000, A.D. 1948-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432688.000000000, A.D. 1948-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432719.000000000, A.D. 1948-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432749.000000000, A.D. 1948-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432780.000000000, A.D. 1948-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432811.000000000, A.D. 1948-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432841.000000000, A.D. 1948-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432872.000000000, A.D. 1948-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432902.000000000, A.D. 1948-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432933.000000000, A.D. 1949-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432964.000000000, A.D. 1949-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2432992.000000000, A.D. 1949-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433023.000000000, A.D. 1949-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433053.000000000, A.D. 1949-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433084.000000000, A.D. 1949-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433114.000000000, A.D. 1949-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433145.000000000, A.D. 1949-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433176.000000000, A.D. 1949-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433206.000000000, A.D. 1949-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433237.000000000, A.D. 1949-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433267.000000000, A.D. 1949-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433298.000000000, A.D. 1950-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433329.000000000, A.D. 1950-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433357.000000000, A.D. 1950-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433388.000000000, A.D. 1950-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433418.000000000, A.D. 1950-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433449.000000000, A.D. 1950-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433479.000000000, A.D. 1950-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433510.000000000, A.D. 1950-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433541.000000000, A.D. 1950-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433571.000000000, A.D. 1950-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433602.000000000, A.D. 1950-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433632.000000000, A.D. 1950-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433663.000000000, A.D. 1951-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433694.000000000, A.D. 1951-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433722.000000000, A.D. 1951-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433753.000000000, A.D. 1951-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433783.000000000, A.D. 1951-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433814.000000000, A.D. 1951-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433844.000000000, A.D. 1951-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433875.000000000, A.D. 1951-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433906.000000000, A.D. 1951-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433936.000000000, A.D. 1951-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433967.000000000, A.D. 1951-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2433997.000000000, A.D. 1951-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434028.000000000, A.D. 1952-Jan-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434059.000000000, A.D. 1952-Feb-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434088.000000000, A.D. 1952-Mar-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434119.000000000, A.D. 1952-Apr-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434149.000000000, A.D. 1952-May-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434180.000000000, A.D. 1952-Jun-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434210.000000000, A.D. 1952-Jul-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434241.000000000, A.D. 1952-Aug-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434272.000000000, A.D. 1952-Sep-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434302.000000000, A.D. 1952-Oct-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434333.000000000, A.D. 1952-Nov-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
2434363.000000000, A.D. 1952-Dec-16 12:00:00.0000,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
